time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM
1966-06-01,11212156.0,10819050.0,11401994.0,13597538.0,11347702.0,10675211.0,10218217.0,11484170.0,10992266.0,8046601.0,10007046.0,9798826.0,12735375.0,11342617.0,12646429.0,10058617.0,8587354.0,9307762.0,9261757.0,10720047.0,9358338.0,9563230.0,10044055.0
1966-07-01,8561277.0,8551441.0,9285611.0,11127407.0,8524478.0,8415021.0,7995734.0,9487954.0,8804982.0,2803032.5,7166929.0,7170936.0,9949499.0,8555975.0,9329142.0,7298719.5,6881968.0,6963633.5,7212370.0,7355004.0,6924970.5,6985953.0,8189018.0
1966-08-01,6306929.0,6705328.5,7767041.0,9383092.0,6850978.0,6579681.0,6242853.0,7905045.0,6883740.0,120304.74,5747859.0,5508261.0,8597378.0,5875578.5,7737268.5,4785167.5,5879721.5,5304074.0,5946595.0,5277982.0,5533179.5,4968915.0,6852331.0
1966-09-01,6419053.0,6276061.0,8506108.0,9633027.0,7267051.0,6343677.0,5925476.0,7521723.5,6370490.0,96337.336,6390134.5,6476666.0,10052980.0,5264582.5,8770542.0,4806397.5,6006312.5,5279509.5,6072869.0,5094284.0,5437219.0,5094904.5,7033464.0
1966-10-01,8552198.0,7686548.0,10205782.0,11156015.0,9215603.0,8371291.0,8379307.5,9650679.0,8586278.0,549544.0,8135195.0,8624606.0,12168858.0,7858988.5,10864801.0,7318054.0,7755881.0,6762336.0,8026743.0,6794728.0,7156487.0,6727062.0,8989552.0
1966-11-01,10902167.0,9876848.0,12103278.0,12835682.0,11190726.0,10717474.0,10425775.0,11451783.0,10824915.0,2582236.8,10849690.0,10671144.0,14561208.0,11055688.0,12418024.0,9746294.0,9538214.0,9847839.0,9349201.0,10003734.0,9043389.0,8873228.0,10561274.0
1966-12-01,12817850.0,11909874.0,13789658.0,15359456.0,13240650.0,12586808.0,12165956.0,13288189.0,13087916.0,7815641.0,12929266.0,12604647.0,16508258.0,13961317.0,15003756.0,11859282.0,11135635.0,12114006.0,10599454.0,12358668.0,11232353.0,11923310.0,12538528.0
1967-01-01,14454937.0,14024185.0,16080832.0,17370322.0,14914625.0,13694976.0,13819607.0,14248661.0,14535160.0,11514591.0,14227918.0,13924806.0,18239984.0,16166932.0,17347724.0,13354079.0,12872272.0,13877379.0,11851286.0,13907646.0,12910272.0,13871625.0,13936522.0
1967-02-01,15985420.0,15235172.0,17164514.0,18576728.0,15989071.0,14026878.0,14677698.0,14853125.0,15288202.0,12899224.0,14704167.0,14781998.0,19143546.0,17140804.0,18237914.0,13986818.0,13576736.0,15184312.0,12427998.0,14794840.0,13991775.0,14623640.0,14459554.0
1967-03-01,16610430.0,15487422.0,17342088.0,18982580.0,16381640.0,14485139.0,14954057.0,15140862.0,15375274.0,13295092.0,14845374.0,15102953.0,19414100.0,17330256.0,18159620.0,14163064.0,13873464.0,15488949.0,12420942.0,15034430.0,14328356.0,14663508.0,14611872.0
1967-04-01,16437619.0,14826233.0,16471974.0,18327794.0,15596438.0,13957370.0,14475837.0,14821039.0,15010978.0,12617726.0,14472883.0,14115800.0,18450776.0,16157974.0,17001598.0,13593020.0,13210203.0,14407350.0,12172607.0,14684116.0,13668551.0,14083154.0,13658692.0
1967-05-01,14686298.0,13209727.0,14279904.0,16337688.0,14079906.0,12450095.0,12865970.0,13118697.0,13378195.0,10769092.0,12921230.0,12530990.0,16150386.0,13698491.0,15221624.0,11823428.0,11410983.0,12097768.0,11364472.0,13494857.0,11875948.0,12673050.0,12281389.0
1967-06-01,11685418.0,10813903.0,11869202.0,13511396.0,11557250.0,10538558.0,10496836.0,11098918.0,11021110.0,7790630.0,10488165.0,9936510.0,12804912.0,10716039.0,13197023.0,9763488.0,8667340.0,9571290.0,9757936.0,10872666.0,9468846.0,9842446.0,10287428.0
1967-07-01,8537525.0,8336613.0,9186728.0,11323527.0,8731660.0,8341752.5,8309128.0,8793204.0,8786128.0,2318843.0,8212899.0,7212109.0,9744534.0,8174226.5,11516692.0,6770767.5,6560690.0,6927842.5,7484855.0,7200363.0,6792252.0,6713870.0,8303375.0
1967-08-01,6436174.0,6419003.0,7143992.0,9692634.0,7045156.0,6313991.5,6625334.5,7158374.5,6847632.0,60033.234,6555605.5,5226288.0,8411798.0,6180000.0,9860026.0,4513543.0,5281828.0,4689826.5,6168061.5,5284566.0,5335085.0,4251514.5,6853520.5
1967-09-01,6345947.0,6426460.0,7857074.0,10081190.0,7288594.0,6078276.5,6156745.0,7063295.0,6343451.0,26709.105,7136975.5,5925681.0,9440073.0,5729558.5,9780622.0,4639495.5,5605755.0,5060715.5,6421843.5,5173128.5,5183042.0,4080121.5,7175415.0
1967-10-01,8462504.0,7702402.0,9634207.0,11422190.0,9015076.0,8037604.0,7694719.0,8828493.0,8823597.0,226505.81,9288204.0,7771010.0,11281618.0,7942649.5,11182192.0,6605514.0,7658038.0,7267690.5,8157564.0,6860860.0,6798863.5,5527415.5,9203210.0
1967-11-01,10803659.0,9445158.0,12019880.0,12806034.0,11104022.0,10354599.0,10216138.0,10969988.0,11248184.0,1756832.8,11314728.0,10204267.0,14035669.0,10246664.0,12719808.0,8956317.0,9808183.0,9898105.0,9382950.0,9387149.0,8982345.0,8923598.0,11128562.0
1967-12-01,12665766.0,11744392.0,14582957.0,15541582.0,13399521.0,12138386.0,12656637.0,12944123.0,13190542.0,6573993.5,13231790.0,12075130.0,16474920.0,13663896.0,15139618.0,11492321.0,11748942.0,12319018.0,10824323.0,12071151.0,10958483.0,12058340.0,12923700.0
1968-01-01,14608377.0,14147301.0,16111641.0,17474718.0,15332577.0,13346736.0,13975616.0,14114500.0,14336940.0,10768284.0,14311355.0,13463772.0,18334242.0,16252640.0,16809920.0,13600946.0,13213238.0,14573067.0,12006604.0,13929022.0,12741066.0,13878973.0,13943028.0
1968-02-01,16148888.0,15059677.0,16728166.0,18512864.0,16231963.0,14239709.0,14544078.0,14829162.0,14864860.0,12619889.0,14763727.0,14336388.0,19259248.0,17267956.0,17712740.0,14211858.0,13914204.0,15988640.0,12399776.0,14895767.0,14181721.0,14614742.0,14562122.0
1968-03-01,16417622.0,15290882.0,16962698.0,18905004.0,16436929.0,14353908.0,14659365.0,15183778.0,15383272.0,12888121.0,14998193.0,14442197.0,19652132.0,17194324.0,17892588.0,14479462.0,14118598.0,15789204.0,12715126.0,15156487.0,14963200.0,14522651.0,14899260.0
1968-04-01,15850350.0,14841762.0,15986929.0,18027986.0,15930766.0,13925158.0,14324234.0,14846038.0,14955624.0,12251605.0,13958890.0,13859164.0,18485682.0,16016037.0,16791248.0,13697120.0,13257203.0,14665048.0,12299928.0,14443938.0,14652376.0,13561036.0,14392174.0
1968-05-01,14103969.0,13158532.0,13923832.0,15561146.0,14107428.0,12213201.0,12904714.0,13184312.0,13540389.0,10703396.0,12481568.0,11932103.0,16284180.0,13618017.0,14879204.0,11852929.0,11455164.0,12480830.0,11416790.0,13069839.0,12365371.0,11553220.0,12591846.0
1968-06-01,11516390.0,10821475.0,11416296.0,13257038.0,11374790.0,10110696.0,10880175.0,10873662.0,11132402.0,8110242.0,9884675.0,9389287.0,12890638.0,10824234.0,12744581.0,9722126.0,8917090.0,10088225.0,9828753.0,10456044.0,9852611.0,9076866.0,10724712.0
1968-07-01,8574442.0,8246722.0,8557062.0,11075119.0,8603407.0,8079950.0,8762100.0,8600659.0,8592654.0,3413989.0,7699701.5,6976862.0,10158077.0,8393186.0,9718378.0,6711870.0,7008045.5,7466824.0,7626751.0,7010438.0,7029888.5,6731682.0,8482774.0
1968-08-01,6343057.5,6220278.5,6821089.5,9474897.0,7049974.0,6160377.0,6971190.5,6989411.0,6791616.0,173579.06,6235518.0,5377538.0,8687949.0,6549277.0,7954805.0,4424300.0,5649436.5,5124992.0,6262857.0,5318483.0,5502825.0,4573069.0,6877401.5
1968-09-01,6516493.5,5923679.0,7660192.5,9899804.0,7445480.0,6006425.0,6370917.5,6747228.5,6353022.0,35754.688,6851267.0,6201064.0,9389442.0,6320817.5,8772971.0,4512196.0,5744435.0,4979176.0,6541626.5,5341304.0,5494039.0,4065017.5,6664160.0
1968-10-01,8504412.0,7180153.0,9358113.0,11071460.0,8932971.0,8145621.0,8637786.0,8832218.0,8546212.0,416700.03,8581252.0,7857868.0,11533062.0,8672794.0,11161825.0,6473758.5,7467161.0,7540219.5,8348342.5,6762069.0,7367382.0,6324332.0,8442736.0
1968-11-01,10607678.0,9318399.0,11705828.0,12583142.0,10890321.0,10499156.0,10878528.0,10785528.0,10676823.0,2710065.5,10716555.0,10103752.0,14175314.0,10928291.0,12396621.0,9570356.0,9594372.0,10367658.0,9368532.0,9839666.0,9480571.0,9201610.0,11002068.0
1968-12-01,13202886.0,11784822.0,14341962.0,14876102.0,13257570.0,12250888.0,12935576.0,12771835.0,13143445.0,7593155.0,13009654.0,12336816.0,16714272.0,13615966.0,14452432.0,11615607.0,11428316.0,12549630.0,10297233.0,12099428.0,11532161.0,11777820.0,12867988.0
1969-01-01,15025014.0,14091850.0,16020654.0,16855950.0,15190198.0,13623566.0,14329400.0,14115841.0,14433386.0,10965990.0,14351478.0,13801594.0,18374706.0,15807286.0,16255030.0,13378780.0,13093916.0,14520342.0,11508634.0,13797910.0,13891906.0,13279830.0,13990618.0
1969-02-01,16013932.0,15065548.0,17066148.0,17891106.0,15966620.0,14320699.0,14806886.0,14645740.0,15092583.0,12259418.0,15032012.0,14722538.0,19330276.0,17174916.0,17447248.0,14308678.0,14037896.0,15775750.0,12159238.0,14520306.0,14746162.0,14171801.0,14580677.0
1969-03-01,16632414.0,15089242.0,17284966.0,18419482.0,16092544.0,14410518.0,15048575.0,14888367.0,15527823.0,12780302.0,15274078.0,14808542.0,19570624.0,17235476.0,17285924.0,14405581.0,14053038.0,15806332.0,12283362.0,14670260.0,14971778.0,14485078.0,14438626.0
1969-04-01,16062831.0,14708063.0,16456758.0,17998304.0,15817120.0,13826140.0,14857860.0,14573908.0,15024191.0,12387714.0,14630542.0,14097202.0,18308192.0,16094530.0,16115819.0,13922998.0,13208570.0,14578247.0,12060663.0,14071871.0,14699456.0,13838388.0,13821648.0
1969-05-01,14056699.0,13183586.0,14334539.0,15763218.0,14189082.0,12058382.0,13426894.0,12802962.0,13313874.0,10948089.0,12969520.0,11985973.0,16137132.0,13921626.0,14458912.0,12352510.0,11190368.0,12547221.0,11114981.0,12828474.0,13017050.0,12161595.0,12307968.0
1969-06-01,11388682.0,10988497.0,11581294.0,12805926.0,11410009.0,9904496.0,11242159.0,10818288.0,10852767.0,8215935.5,10570645.0,9403244.0,13150901.0,11602307.0,12842939.0,9981578.0,8654127.0,10037393.0,9290853.0,10473992.0,10204582.0,9650622.0,10379988.0
1969-07-01,8420754.0,8503553.0,8838198.0,10266350.0,8994537.0,7323201.0,9059789.0,8515968.0,8201335.0,2812745.2,8259411.0,6812293.0,10747542.0,8742095.0,11276089.0,7253915.5,6972125.0,7519662.0,7229340.5,7173445.5,7142816.0,7067409.5,8431621.0
1969-08-01,6302087.0,6336550.0,6719545.0,8521804.0,7502104.0,5037561.5,7018506.5,6646753.0,6388285.0,234885.47,7002279.0,5442473.0,9241260.0,6509361.5,9900529.0,4808521.5,5470347.5,5523653.0,6056003.5,5526582.5,5535826.0,5115588.0,6745667.5
1969-09-01,6329423.0,5838772.0,7078566.5,8970317.0,7923719.5,4546656.0,6569424.5,6156019.5,6118680.0,112481.625,7650561.0,6122951.5,10257030.0,5966800.0,10016388.0,4594630.5,5610739.0,5833253.0,6077714.0,5448207.0,5466364.5,5656986.0,6677378.0
1969-10-01,8072522.0,7110280.5,9033434.0,10822636.0,9662631.0,7069063.0,8949002.0,8321001.0,7812582.5,598556.2,9180052.0,7826330.5,12606114.0,8502783.0,11133533.0,6530380.5,7946551.0,7821332.5,7824389.5,7107264.5,6635379.0,7389690.0,8572420.0
1969-11-01,10585522.0,9079975.0,11932492.0,12471365.0,11336756.0,10222228.0,11210732.0,10762742.0,10175316.0,2786526.0,11115619.0,9470345.0,14401650.0,11664676.0,12507772.0,9412920.0,9928535.0,10653723.0,9231509.0,9837688.0,8948657.0,9403785.0,10996784.0
1969-12-01,12391723.0,11293750.0,14193130.0,15003244.0,13459302.0,12560152.0,12981782.0,12819179.0,12553153.0,7661667.0,13193662.0,12170228.0,16619625.0,14499124.0,14557519.0,11619682.0,11522844.0,13087218.0,10472475.0,11644404.0,11317007.0,11583679.0,12825030.0
1970-01-01,14594074.0,13520216.0,15880415.0,17019380.0,15316383.0,13746299.0,14195555.0,13847069.0,14431910.0,11422076.0,14389241.0,13906570.0,18299500.0,16097655.0,16557548.0,13445829.0,13146064.0,14675576.0,11668928.0,13641833.0,13641857.0,13327480.0,13852598.0
1970-02-01,15781667.0,14782644.0,16730622.0,18223032.0,16196409.0,14294208.0,15001812.0,14633554.0,15114854.0,12839302.0,15251855.0,14764077.0,19239808.0,16962258.0,17463032.0,14098929.0,13817230.0,15824967.0,12126654.0,14550744.0,14631065.0,14064102.0,14175492.0
1970-03-01,16194320.0,15090192.0,16906120.0,18769756.0,16215021.0,14529084.0,15335832.0,14742593.0,15534574.0,13108698.0,15242121.0,14824021.0,19431916.0,16983420.0,17543684.0,14452900.0,13868640.0,16206342.0,12240422.0,15189017.0,15034066.0,14242764.0,14314772.0
1970-04-01,15722290.0,14569109.0,16286128.0,18367032.0,15568780.0,14043246.0,14889993.0,14378910.0,15083120.0,12646504.0,14658062.0,14207242.0,18316944.0,16174780.0,16488462.0,13850362.0,13135852.0,15067884.0,11887935.0,14925130.0,14344620.0,13510373.0,13540389.0
1970-05-01,14100028.0,13219363.0,14494606.0,16328202.0,13617106.0,12174221.0,13135571.0,12755378.0,13646594.0,11119844.0,12681432.0,12622260.0,16324334.0,13816385.0,14875617.0,12274740.0,11288114.0,12506758.0,10819666.0,13145575.0,12749452.0,11996444.0,12199472.0
1970-06-01,11514693.0,10770119.0,11658841.0,13467485.0,11219760.0,9963700.0,11023570.0,10650788.0,11507058.0,8399512.0,10065266.0,9836594.0,13195562.0,11599685.0,12842346.0,10117060.0,8819738.0,9718259.0,9003733.0,10099461.0,10262788.0,9098924.0,10317278.0
1970-07-01,8733826.0,8008115.0,8794852.0,10677252.0,8840438.0,7472460.0,8960632.0,8357072.0,9045977.0,2863316.2,7780250.5,7156939.0,10728728.0,9034859.0,9907251.0,7386987.0,7197533.0,7264601.0,6970655.0,6822972.0,7251493.0,6701053.0,8548652.0
1970-08-01,6327647.0,5943047.5,7034605.0,9235537.0,7074088.0,5358685.0,7054440.0,6375816.5,6766717.5,62074.72,6344928.5,5056632.0,9342905.0,6736209.5,8399551.0,5004037.5,5766744.0,5422992.5,5671785.5,5160410.0,5433507.0,5016008.0,6967161.0
1970-09-01,6476978.0,5483358.5,7770335.0,9661193.0,7205425.0,4897251.5,6573138.0,6023122.5,6047304.5,35136.816,7620550.0,6536455.0,10551128.0,6429717.5,9124212.0,4767258.5,5815790.0,5475533.5,5867501.5,5065442.0,5077688.0,4746719.5,7114249.0
1970-10-01,8486799.0,6637279.0,9866984.0,11279260.0,9181417.0,6738851.0,8712886.0,7731276.0,8288603.5,249653.75,9816128.0,9575175.0,11927948.0,8846993.0,11134559.0,6999275.0,8272594.0,7603391.0,7691948.0,6839977.0,7021809.0,6138225.0,9807926.0
1970-11-01,11242996.0,9244777.0,11885795.0,13056635.0,11534627.0,10079112.0,11431713.0,10394695.0,11050713.0,2980311.0,11605940.0,11319153.0,13787216.0,11545005.0,12637219.0,9751347.0,9947706.0,10225137.0,9078856.0,9129259.0,9666468.0,8966587.0,11605021.0
1970-12-01,13114078.0,11288472.0,13813102.0,15955463.0,13527234.0,12120066.0,13156146.0,12475734.0,13076226.0,8304577.5,13637634.0,13297992.0,16187328.0,13909315.0,15049159.0,12335536.0,11549852.0,12657688.0,10311078.0,11482832.0,11802310.0,11718427.0,13011947.0
1971-01-01,14686841.0,13497002.0,15485146.0,17713122.0,15260776.0,13727610.0,14137542.0,13885662.0,14693386.0,11779594.0,14561872.0,14537538.0,18035328.0,16137347.0,16596040.0,13934267.0,13078980.0,14430692.0,11325338.0,13594388.0,13711014.0,13429652.0,14220753.0
1971-02-01,15783163.0,14646608.0,16326226.0,18901356.0,16350274.0,14180038.0,14852441.0,14532359.0,15343408.0,13180111.0,15110918.0,15084335.0,19258388.0,17285698.0,17423076.0,14688079.0,13895584.0,15384892.0,11720830.0,14841593.0,14908964.0,14028463.0,14685208.0
1971-03-01,16255508.0,14973883.0,16453663.0,19200198.0,16619980.0,14525520.0,15085087.0,14571269.0,15369746.0,13358159.0,15271848.0,15269586.0,19388740.0,17424404.0,17473742.0,14998913.0,13708764.0,15411368.0,11974564.0,15277393.0,15359366.0,14278410.0,14635582.0
1971-04-01,15796850.0,14530016.0,15761807.0,18795004.0,15779779.0,13946458.0,14680409.0,14191694.0,14933383.0,12496928.0,14583029.0,14542504.0,18552468.0,16147563.0,16333881.0,14472789.0,12669862.0,14227091.0,11668010.0,14636292.0,14332294.0,13687694.0,14051921.0
1971-05-01,14338776.0,12997404.0,14207970.0,16659509.0,13940441.0,12148834.0,13132368.0,12728599.0,13304475.0,10713302.0,12685090.0,13116914.0,16552090.0,13822625.0,14456637.0,12586319.0,11306330.0,12076708.0,10672822.0,13154345.0,12573864.0,12039236.0,12329956.0
1971-06-01,11846736.0,10664261.0,11749767.0,13671599.0,11361774.0,10174970.0,11142245.0,10656550.0,10894164.0,7631317.5,10114338.0,10265813.0,13545995.0,11554732.0,12867035.0,10183347.0,8952363.0,9475266.0,8954704.0,10360468.0,9910109.0,9403172.0,10263898.0
1971-07-01,8751876.0,8402950.0,8957000.0,10576800.0,8384847.5,7941743.0,8990203.0,8652993.0,8771700.0,2474898.5,7674718.0,7561832.0,11008406.0,8696740.0,10100761.0,7078488.5,7104237.0,7218194.0,7010363.0,7466107.0,7036371.5,6601974.0,8422765.0
1971-08-01,6568104.0,6626964.0,7168850.0,8789860.0,6881559.5,5609799.0,7115101.0,6889594.0,6753859.5,163128.39,6592381.0,5719631.0,9291688.0,6638272.5,8308148.0,4842629.0,5147696.0,5469722.0,5591580.0,5841658.0,5498445.0,4225456.0,6986323.0
1971-09-01,6665454.5,6229798.5,7640940.0,9293458.0,7237264.5,5012661.0,6847455.0,6511324.5,6239552.0,93585.07,7579775.0,6865715.5,10399855.0,6377182.5,9019525.0,4722495.0,4996361.0,5668070.5,5739658.0,5504915.0,5314884.0,3701778.5,6834407.0
1971-10-01,8886751.0,7905754.5,9750526.0,11067728.0,8671748.0,7176740.0,9199326.0,8613624.0,9060155.0,504431.3,8946788.0,9223219.0,12607188.0,8774585.0,11151410.0,6914822.0,7808090.0,7305629.0,7628281.0,7153578.5,6909753.5,5438628.0,8601130.0
1971-11-01,11791262.0,9434556.0,11797706.0,12771766.0,10759979.0,9799816.0,11083984.0,11136928.0,11085236.0,2359570.0,10799493.0,11174205.0,14912687.0,11291196.0,12578132.0,9687681.0,10019063.0,9450422.0,9015839.0,9899664.0,8994420.0,9112694.0,11125202.0
1971-12-01,13601916.0,11551890.0,14066844.0,15495884.0,13135581.0,12012452.0,13282250.0,12878713.0,13240522.0,7048771.5,12948662.0,12993478.0,17244896.0,14465442.0,14505216.0,11863350.0,11565888.0,11951421.0,10200260.0,12150500.0,10948428.0,11548386.0,13151483.0
1972-01-01,15216138.0,13623867.0,15703327.0,17388322.0,15308918.0,13461491.0,14445408.0,13793362.0,14771278.0,11122406.0,14330016.0,14266626.0,18661098.0,16609318.0,16197262.0,13916041.0,13226608.0,14268236.0,11274346.0,14087165.0,13162247.0,13033926.0,14255104.0
1972-02-01,15997531.0,15033259.0,16757974.0,18216138.0,16164096.0,14149407.0,15074308.0,14254175.0,15571088.0,12478077.0,15041839.0,14740235.0,19306892.0,17051852.0,17144048.0,14649774.0,13908800.0,15498628.0,11960884.0,15164152.0,14505057.0,13939288.0,14615638.0
1972-03-01,16386854.0,15373004.0,16845584.0,18513334.0,16164838.0,14317447.0,15267974.0,14383556.0,15871564.0,12976696.0,15352945.0,14831064.0,19638144.0,17466844.0,17032248.0,14717080.0,13617437.0,15569690.0,12140426.0,15446585.0,14953389.0,14133346.0,14713570.0
1972-04-01,15631521.0,14779610.0,15624856.0,17758208.0,15634076.0,13808020.0,14783650.0,13744186.0,15206147.0,12641454.0,14534677.0,14282162.0,18992192.0,16303452.0,15906465.0,14133952.0,12674213.0,14719625.0,11681804.0,14865272.0,14121774.0,13436579.0,13726080.0
1972-05-01,13826706.0,13110836.0,13795805.0,15621670.0,13613770.0,12157833.0,13075746.0,12359204.0,13160671.0,11073532.0,12962251.0,12555654.0,16747451.0,13891214.0,14351872.0,12162993.0,11156448.0,12215078.0,10452588.0,13258244.0,12548818.0,11954890.0,12137229.0
1972-06-01,11704312.0,10877372.0,11184534.0,13258142.0,11009843.0,10135322.0,10959664.0,10539334.0,10787141.0,8247406.5,10282523.0,10035836.0,13552112.0,11262235.0,12653758.0,9621760.0,8501924.0,9539946.0,8499498.0,10650458.0,10080255.0,9149628.0,10448772.0
1972-07-01,9209003.0,8331461.0,8705534.0,11163937.0,8570222.0,7482788.0,8710349.0,8609753.0,8351437.0,3283187.8,7401678.5,7638807.0,10503261.0,8825003.0,10995739.0,6584212.0,6835770.5,7445962.0,6652865.0,7500670.0,7285661.0,6703858.0,8157830.0
1972-08-01,6862162.0,6175646.5,7014895.0,9073587.0,6946957.0,5244841.5,7158269.5,6934811.5,6401764.5,277181.25,6002317.0,6155863.5,8909813.0,6814845.0,9478824.0,4382001.0,5284213.0,5786315.5,5416382.0,5740815.5,5463545.0,4555901.5,6372947.0
1972-09-01,7195985.0,5673240.5,7414155.5,9227886.0,7213865.0,4683554.5,6685802.5,6511357.0,5970894.5,86220.08,6532832.0,6736621.0,9956054.0,6551597.5,9374587.0,4263111.0,5247056.0,6098340.0,5555067.5,5671661.0,5154365.0,4130369.5,6458609.0
1972-10-01,9775016.0,7668768.0,9140109.0,11003893.0,9088248.0,6895663.5,8482476.0,8388246.0,8275132.0,820941.1,8002700.0,8346747.0,12107744.0,8791586.0,10614204.0,6020487.5,7406699.0,8007256.5,7513261.0,7365029.0,7237266.0,6168365.0,8984678.0
1972-11-01,11733029.0,9850253.0,11561164.0,12410561.0,11182918.0,9959949.0,11012385.0,10244938.0,9898454.0,3352565.8,10992156.0,10500882.0,14838572.0,11425636.0,12211186.0,9117180.0,9677551.0,9844993.0,8781687.0,10029343.0,9452259.0,8947348.0,11249820.0
1972-12-01,13431874.0,11547018.0,13954224.0,15258376.0,13339206.0,12101234.0,13185941.0,12211985.0,12326352.0,8098951.0,13170899.0,12617010.0,17321390.0,14181642.0,14213158.0,11296017.0,11199763.0,12406094.0,9780482.0,12296612.0,11825014.0,11446360.0,12908346.0
1973-01-01,14966306.0,13530266.0,15546681.0,17554526.0,15148132.0,13519066.0,14523502.0,13970472.0,14101758.0,11456414.0,14500875.0,14153370.0,18622788.0,16168848.0,15716046.0,13871174.0,12744560.0,14281940.0,11386328.0,14194492.0,13774222.0,13388577.0,13884757.0
1973-02-01,16030650.0,14918756.0,16820748.0,18951598.0,15968044.0,14107294.0,15072661.0,14437644.0,14995163.0,12976008.0,15208472.0,14780982.0,19026784.0,17099324.0,16424017.0,14635854.0,13604329.0,15780130.0,12040138.0,15334760.0,15078480.0,14347188.0,14424864.0
1973-03-01,16355592.0,15195535.0,17043464.0,19103204.0,15980447.0,14240514.0,15195594.0,14600178.0,15129580.0,13346748.0,15129700.0,14981676.0,19359544.0,17460586.0,16522078.0,14802740.0,13555885.0,15993294.0,12215547.0,15648098.0,15529150.0,14466751.0,14304076.0
1973-04-01,15956349.0,14754138.0,16290492.0,18350102.0,15350668.0,13617756.0,14610382.0,14306446.0,14755257.0,12710932.0,14264451.0,14544135.0,18745216.0,15994910.0,15655095.0,14140920.0,12768008.0,14588560.0,11965687.0,15246384.0,14693730.0,13709930.0,13456332.0
1973-05-01,14335260.0,13111656.0,13964860.0,15864394.0,13770920.0,11757220.0,12600592.0,12938715.0,13107704.0,11177007.0,12231357.0,12647946.0,16497480.0,13724639.0,14038332.0,12132331.0,11050008.0,12095118.0,11028666.0,13600694.0,12609622.0,12315941.0,11636637.0
1973-06-01,11817134.0,10645683.0,11262510.0,13199096.0,11168584.0,9747342.0,10474441.0,10873468.0,10553090.0,8409180.0,9685040.0,9993882.0,13142716.0,11527985.0,12468552.0,9854672.0,8693198.0,9296321.0,9237261.0,10883358.0,9617872.0,9722828.0,10004358.0
1973-07-01,8923505.0,8020341.0,8270225.5,11002190.0,8670369.0,6821353.0,8487864.0,8727711.0,8223866.0,3631749.0,7317468.0,7744036.5,10294234.0,8939595.0,10755943.0,6829922.0,6983967.0,6803783.0,7175790.0,7713083.0,6915452.0,6747244.0,8249700.0
1973-08-01,6768912.0,6164120.0,6307338.0,9243181.0,7085873.0,4364068.5,6273137.0,6916520.5,6234284.5,362028.7,5906664.0,6017163.5,9028170.0,6751573.0,9320976.0,4304917.0,5443339.5,5004603.0,5949040.0,5978753.0,5098998.0,4663376.5,6620617.0
1973-09-01,6869280.5,5976509.0,6991385.5,9498878.0,7343909.0,3879534.0,6036304.0,6499190.5,5757708.0,187924.33,6802075.0,7082741.0,9753176.0,6177869.5,9497246.0,4033488.0,5798300.5,5421400.0,6144569.0,5754264.0,4867271.5,4214445.0,6251855.0
1973-10-01,9105717.0,6979621.0,8650666.0,11141425.0,9125601.0,6152023.5,8857392.0,8538938.0,7753163.5,732494.56,8627633.0,9363342.0,11629696.0,8014443.0,11095256.0,5879617.0,8040998.0,7266864.0,7943860.5,7442115.0,6671184.5,6169496.0,8795166.0
1973-11-01,11243786.0,9145137.0,11376314.0,12857202.0,10860864.0,9025624.0,10898076.0,10749766.0,10056429.0,3986382.5,10796004.0,10855897.0,13798096.0,10621789.0,12401352.0,8705304.0,9815981.0,10563441.0,9183970.0,9959362.0,9157978.0,9209650.0,10834655.0
1973-12-01,13289734.0,11563598.0,14457277.0,15556323.0,12879506.0,11425778.0,12766106.0,12497886.0,12525432.0,8541992.0,12970208.0,12726435.0,16541109.0,13546829.0,14147804.0,11318224.0,11397403.0,13014635.0,10272750.0,12495044.0,11446604.0,11731902.0,12478564.0
1974-01-01,14941215.0,13912084.0,16191245.0,17356412.0,15049070.0,13030668.0,13869052.0,13638502.0,13995547.0,11665468.0,14164233.0,14046789.0,17898084.0,15873908.0,15665002.0,13155177.0,12999048.0,14789786.0,11449262.0,14852366.0,13091874.0,13521118.0,13490247.0
1974-02-01,15931665.0,15002088.0,17063598.0,18062890.0,16052348.0,13940564.0,14187175.0,14371953.0,14618874.0,12905522.0,14866578.0,14867448.0,18670432.0,16670643.0,16029310.0,13929718.0,13511454.0,16030478.0,12161898.0,15899668.0,14194902.0,14006648.0,14312560.0
1974-03-01,16226351.0,15094162.0,17313670.0,18390270.0,15870414.0,14110959.0,14404185.0,14721418.0,14971602.0,13175590.0,14853166.0,15191984.0,18744828.0,16860142.0,16396153.0,14148436.0,13396441.0,15851660.0,12246854.0,16332931.0,14851104.0,14200116.0,14228379.0
1974-04-01,15902692.0,14329441.0,16416839.0,17373224.0,15447354.0,13682256.0,14088118.0,14388352.0,14609824.0,12798992.0,14175549.0,14513214.0,18320728.0,16082020.0,15412654.0,13480404.0,12613593.0,14916212.0,12003338.0,15462652.0,13992134.0,13459538.0,13534448.0
