,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1902-09-15,7.1330986,6.9327064,8.772016,7.5040746,8.018566,8.125852,6.953197,7.0502763,7.1415544,6.1213193,6.5739684,7.631904,8.149431,5.344839,6.898783,7.2940984
1902-10-15,7.8776855,8.9807415,10.379995,9.256232,8.942712,8.951182,7.8400803,7.771715,8.201641,8.1951685,7.8749886,8.706691,9.569612,7.706945,9.159928,8.792217
1902-11-15,10.341302,11.255783,11.884938,10.9107485,10.495325,11.866593,10.276713,9.641866,10.978772,10.631571,10.046119,10.067443,12.157527,10.251931,11.223322,10.478064
1902-12-15,12.447706,13.712186,14.335666,13.193178,12.3622465,13.606471,12.77742,12.0744295,14.120498,13.004803,12.187241,12.078598,14.362974,12.125462,13.084739,13.462066
1903-01-15,14.424625,15.986899,16.55267,14.617884,13.755868,14.519367,15.304631,13.740086,16.60593,14.228543,13.727135,13.737038,16.049202,13.35849,14.210533,16.281864
1903-02-15,15.773371,17.396751,17.689495,15.333233,15.293811,15.113785,16.149706,14.618424,17.580788,15.084446,14.281089,15.035636,16.935904,14.2724495,14.538531,17.788301
1903-03-15,16.14468,17.98005,18.7488,15.978413,15.994655,15.451444,16.572535,14.880863,18.022055,15.459585,14.483089,15.724955,17.664305,14.2925,14.341421,18.312141
1903-04-15,15.541989,17.533876,18.4954,15.988263,15.136551,15.119025,16.404663,14.204853,17.198048,15.262937,14.201612,15.17672,17.124825,13.598066,13.7514925,17.261705
1903-05-15,14.680178,16.462624,16.839886,14.986011,13.731757,14.449262,15.46012,12.984928,15.3036375,14.291365,13.431803,13.611429,15.62412,11.806412,12.141686,14.432963
1903-06-15,12.623737,14.08493,14.175915,12.74873,11.770247,12.895575,13.30586,11.812517,12.469736,12.645698,12.029028,11.69767,13.228713,9.864803,10.58265,11.783891
1903-07-15,10.170115,11.682347,11.258764,10.153024,9.256736,11.000752,10.610734,10.060605,9.139303,10.920323,9.572606,8.878464,10.834076,7.840353,8.702518,9.247606
1903-08-15,8.495045,8.202321,9.564855,8.47595,7.987605,8.592771,7.891473,7.987169,7.3328276,7.968568,7.028111,7.72726,9.479833,5.8974204,7.1930466,7.663813
1903-09-15,8.053176,7.269601,9.689571,7.6171403,7.7059765,7.8512716,6.9143453,6.9507766,6.8826075,6.9861255,6.194027,7.5793715,9.573066,5.7211165,7.434471,7.3428626
1903-10-15,9.052504,9.895344,11.107932,9.112906,8.612163,9.09514,7.9695196,7.9893913,8.136477,8.871213,7.3517094,8.223907,10.995489,8.076225,9.621549,8.837599
1903-11-15,10.956889,11.699743,12.582271,11.336852,10.375349,11.513785,10.448531,9.982799,10.878408,10.798808,10.259636,9.757749,12.562721,10.140372,11.374382,11.427375
1903-12-15,13.102545,13.782477,15.4893875,13.49324,12.451535,13.495889,12.961592,12.924487,14.10234,13.207746,12.854757,12.037911,15.063157,12.265308,12.869887,13.991862
1904-01-15,14.745882,16.019007,17.70617,14.443076,13.95462,14.861051,15.076314,14.444703,16.488834,14.446875,13.993123,14.105771,16.92121,13.474963,13.934539,15.963652
1904-02-15,16.019602,17.680655,19.254866,15.061554,15.553268,15.635252,16.185293,15.355127,17.263683,15.027063,14.395384,15.32127,17.945576,14.207157,14.312169,17.83866
1904-03-15,16.566856,18.073551,19.369076,15.464585,16.310488,15.798488,16.583252,15.3476095,17.327639,15.317813,14.903015,16.01427,18.512424,14.240802,14.474,18.26276
1904-04-15,15.963468,18.056433,19.04956,15.550999,16.133768,15.651644,16.456745,14.774293,16.8225,15.029688,14.818698,15.78955,18.198372,13.446582,13.802543,17.025017
1904-05-15,14.923318,16.652182,17.297907,14.429164,14.401378,14.727913,15.607724,13.280224,14.99208,14.295191,14.028206,13.873075,16.417007,11.583038,12.62071,14.479594
1904-06-15,13.066735,13.628184,14.232078,12.661476,11.386077,12.7653265,13.557962,11.521259,12.350635,12.5716305,12.41708,10.955959,14.367019,9.831989,10.905455,11.997574
1904-07-15,9.729796,11.201618,11.317316,10.580887,8.629164,11.354081,11.02763,9.668752,9.279971,10.302896,10.379102,8.835443,11.776239,7.5146046,8.803028,9.425155
1904-08-15,7.7412252,8.685087,9.700599,8.077454,7.3000975,8.602248,8.9711895,7.809952,7.670629,8.46192,8.160697,7.6580667,9.840445,5.6399045,7.2741385,7.3029327
1904-09-15,7.5749416,7.868599,9.447058,6.89834,6.992034,7.910222,7.938101,7.00597,6.976346,7.692498,6.91268,7.5064263,9.448669,5.5816298,7.3853865,6.911421
1904-10-15,8.783388,9.832584,10.628127,8.770867,8.059704,9.468092,8.784452,8.251244,8.35037,8.623754,9.20166,8.407479,11.139597,8.491529,9.015534,8.917937
1904-11-15,10.901885,11.5289,12.500815,11.515129,9.957723,11.493562,10.969754,10.331985,10.829673,11.08688,10.861774,10.125531,13.350269,10.884939,11.20333,11.526312
1904-12-15,13.024635,13.933693,15.662747,13.350352,12.280084,13.837623,13.47536,12.425455,13.621533,13.220142,13.125074,12.431782,15.39217,12.469164,13.256475,14.049564
1905-01-15,14.921032,15.89969,17.191086,14.442462,14.881383,14.869595,15.344512,14.384352,16.198229,14.454689,13.984981,14.805797,17.052319,13.834907,14.129102,16.115881
1905-02-15,16.21216,16.933336,18.390167,14.851867,15.981672,15.274601,16.06469,15.102442,17.427128,15.215507,14.7421665,15.884345,18.014326,14.1514,14.589662,17.842785
1905-03-15,16.812952,17.391376,19.01521,15.243452,16.529247,15.590278,16.692738,15.350809,17.669338,15.585418,15.154022,16.217417,18.423563,14.189883,14.57149,18.093771
1905-04-15,16.339914,17.535423,18.831127,15.157551,15.949189,15.29974,16.571957,15.206563,17.366396,15.4241,14.804101,15.610622,18.101198,13.16967,13.68182,17.131311
1905-05-15,14.698042,16.308329,16.978443,14.364467,14.334036,14.617016,15.39222,14.057913,15.567268,14.416733,14.1209755,13.962648,16.137825,11.597012,12.488571,14.353928
1905-06-15,11.741063,13.920851,13.817087,12.610548,11.344708,12.891354,13.573302,11.980553,12.856113,12.290509,12.597293,11.718696,13.516568,9.689774,10.738062,12.023814
1905-07-15,9.233922,10.710526,11.456637,10.179349,9.143267,11.264878,11.107479,9.237965,9.588939,10.929827,10.609937,9.160723,11.676506,7.712163,8.839169,9.756223
1905-08-15,7.5336714,8.85956,9.842839,7.915348,7.387357,9.317131,8.786515,7.4455824,7.7816935,8.269167,8.379819,8.144802,9.896936,5.915284,7.1050544,8.098295
1905-09-15,7.1990786,8.099856,9.235842,6.3665543,7.253587,8.345015,7.33596,6.6572323,7.3002424,6.5193577,7.4816685,7.951045,9.297733,5.610168,7.3560367,7.8328304
1905-10-15,8.490548,9.575599,10.527487,8.201681,8.546221,9.707248,8.209936,7.641989,8.490993,8.584443,8.6503315,8.65133,11.245132,7.9367933,9.424107,9.155054
1905-11-15,10.391641,11.096098,12.374653,10.652855,10.391755,11.099251,11.099922,9.771856,11.421651,10.229209,10.500034,10.04237,13.14282,9.956935,11.441444,11.598786
1905-12-15,12.774505,13.371259,14.947523,13.095561,12.364588,13.245178,13.263995,12.504262,14.418033,13.265395,12.750874,12.036052,15.361666,12.039604,13.238455,14.151233
