,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1940-08-15,4.492251,5.0909886,7.120575,6.08155,5.632998,6.6044374,5.9266233,4.9926214,4.409368,5.6077676,5.2027364,4.693942,6.2452583,6.717918,6.04951
1940-09-15,4.373886,5.239283,7.080486,5.4662604,5.5353107,6.179831,5.7015095,4.924941,4.139079,5.482816,4.7382154,4.5107746,5.805937,6.7059183,6.371231
1940-10-15,5.744561,7.4289427,8.876258,7.4085994,7.051006,8.413528,7.0334015,7.2007275,5.794186,7.971155,6.9310455,6.1555023,8.220233,8.742024,8.398749
1940-11-15,8.735658,9.949668,10.640565,9.920167,9.000992,10.873631,8.979994,9.726569,9.112,9.998566,9.753445,8.648428,10.144838,11.019994,10.807617
1940-12-15,11.46072,11.740201,12.816398,11.970923,11.164129,12.618119,11.503372,12.334149,12.044011,12.096579,11.610383,10.485782,12.267796,12.638239,13.358829
1941-01-15,13.762899,13.911883,14.311472,13.592573,13.17952,13.462049,13.587622,13.949795,14.12117,13.859207,13.249225,12.310056,13.628322,13.610288,15.4686985
1941-02-15,15.1166,15.225329,15.520355,14.24505,14.239866,14.069959,14.555156,14.57169,15.2596245,14.480445,13.697705,13.360741,13.962721,14.409714,16.342989
1941-03-15,15.0858,15.468114,16.024286,14.56307,14.482464,14.245056,14.717078,14.800652,15.379032,14.587799,13.722642,13.350308,14.142202,14.343679,16.012892
1941-04-15,14.535685,15.074089,15.311062,14.2755,13.505049,13.996277,14.286992,14.24812,14.894052,13.818839,13.278781,12.846213,13.534755,13.774084,15.177597
1941-05-15,12.80523,13.626682,13.43001,12.65256,11.851525,12.715636,12.660802,12.439115,13.056672,12.275489,11.749789,11.771626,11.957662,12.428182,12.972223
1941-06-15,10.340833,10.940573,10.896005,10.660458,9.725778,10.611348,10.265182,9.555068,9.707489,10.2526045,10.075968,9.523991,9.863439,10.407896,10.396354
1941-07-15,6.4259553,7.586665,8.589976,8.010986,6.8674893,8.329708,7.85838,7.1370196,6.121498,8.160077,7.742354,6.6813526,7.777075,8.397674,8.15475
1941-08-15,4.3666167,5.3462195,7.352391,6.0496964,5.2652807,6.438393,6.006167,5.275585,4.3518996,6.408175,5.5287156,5.135101,6.131725,6.8897223,5.990453
1941-09-15,4.192324,5.3551354,7.289142,5.5371003,5.0469694,5.938853,5.4789243,5.221003,4.2197065,5.825441,4.8709908,4.9390626,5.9051657,6.8447742,6.3342843
1941-10-15,5.6956067,7.595856,8.931631,7.3304367,6.6046243,7.9781218,6.637225,6.692236,6.033891,7.850894,6.975375,6.612723,7.640502,8.513531,8.636681
1941-11-15,8.797398,10.007796,10.672126,10.145376,9.138321,9.990196,9.082602,8.924094,9.370565,10.311689,9.781649,9.238632,10.26416,10.968708,10.835001
1941-12-15,11.493675,11.979181,12.52285,12.554688,11.268953,11.821595,11.481271,11.667588,12.315181,12.428203,11.548109,11.056946,12.362993,12.952062,13.198606
1942-01-15,13.4477625,13.796116,14.228978,13.930798,12.795808,13.431613,13.364627,13.342167,14.544673,13.496111,12.952411,12.587639,13.647234,13.969618,15.090856
1942-02-15,14.359091,15.016719,15.360395,14.720443,13.67158,14.229957,14.216638,14.240911,15.516056,13.992726,13.652795,13.478026,14.038848,14.55925,15.867822
1942-03-15,14.96956,15.437794,15.52046,14.816849,13.943728,14.582404,14.378303,14.358222,15.531717,14.388356,13.743999,13.73926,14.13625,14.594691,15.565025
1942-04-15,14.850704,14.925487,14.950756,14.232683,13.543067,14.2119255,13.959325,13.549679,15.137059,14.011036,13.331547,13.009508,13.41649,13.895854,14.69192
1942-05-15,13.113909,13.322669,12.855092,12.732914,11.952451,12.490631,12.533052,12.055147,13.371372,12.583435,11.571467,11.759635,12.058998,12.205041,12.690876
1942-06-15,10.664091,10.611818,10.298235,10.698463,10.136206,10.286285,10.387089,9.056926,9.974097,10.477888,9.716831,9.772735,10.041974,10.366241,10.158487
1942-07-15,6.762919,7.9105086,8.150962,8.515907,7.3912387,8.026328,8.003914,6.3797774,6.7104607,8.319027,7.226121,7.1304245,7.843896,8.359341,8.094426
1942-08-15,4.7134886,5.938875,7.0412626,6.741461,5.662577,6.2073445,6.014618,4.304347,4.995012,6.3857045,5.264966,5.523587,6.1737585,6.8774066,6.4313693
1942-09-15,4.497289,5.9639144,7.055277,6.1007524,5.485398,5.9368105,5.4188075,4.1531625,4.6912146,5.7625675,4.707582,5.271355,6.2450104,6.8241463,6.5769143
1942-10-15,6.027859,7.69803,8.72639,7.8357773,7.005308,7.8665304,6.5120068,6.0922985,6.4611735,7.7098303,6.6953297,6.8707585,8.005312,8.777222,8.610248
1942-11-15,9.128296,9.854804,10.351836,10.366835,9.08179,10.104956,9.017873,8.906538,9.765364,10.031104,9.356341,9.046552,10.183304,11.233494,10.715046
1942-12-15,11.820369,11.637377,12.208536,12.54059,11.2810755,11.76936,11.05027,11.757505,12.045919,12.018871,11.723663,11.216659,12.279458,12.901931,12.58112
1943-01-15,13.312533,13.73205,14.080571,14.223982,12.738821,13.287812,12.95704,13.524714,14.099754,13.267504,13.09936,13.017668,13.371927,14.004529,14.3882475
1943-02-15,14.139732,15.1855755,14.961172,14.811304,13.660238,14.055526,14.042224,14.443398,15.159277,13.921589,13.829664,13.757543,14.13975,14.511429,15.376273
1943-03-15,14.532347,15.474454,15.399556,14.93102,13.649115,14.345163,14.195439,14.487954,15.715299,14.1651125,13.974408,13.8119545,13.947935,14.330528,15.528472
1943-04-15,13.823778,14.956494,14.486432,14.475577,13.110784,13.977128,13.7589855,13.525102,14.829624,13.827418,13.547858,13.284559,13.550092,13.755947,14.616507
1943-05-15,12.737151,13.324758,12.547398,13.020476,11.369247,12.630401,12.4018,12.208449,12.816657,12.355433,12.173902,11.9405775,11.858175,12.157186,12.523488
1943-06-15,10.505315,10.607746,10.499125,11.013379,9.166895,10.640989,10.094884,9.580677,9.910463,10.140369,10.309364,9.612728,10.023513,10.454411,9.818833
1943-07-15,7.108145,7.768588,8.458553,8.591135,6.7946744,8.396359,7.64524,6.5716615,6.4867797,7.922562,7.4132595,6.213571,8.068067,8.391731,7.3807697
1943-08-15,5.230837,5.8792715,7.2344646,6.450655,5.333478,6.5248957,5.906299,4.1151123,4.5971694,6.2195563,4.9072933,4.259003,6.2815847,6.81386,5.6749334
1943-09-15,5.112069,5.9378777,7.3917074,5.83674,5.112494,6.0165033,5.5148525,3.9663515,4.340852,5.929765,4.6105285,4.1868343,6.0714464,6.811727,5.8223033
1943-10-15,7.241673,7.858869,8.900557,7.997589,6.5029054,7.753934,7.017745,5.6288223,6.0356517,7.5103607,6.3416595,6.194089,9.164272,9.09366,7.541142
1943-11-15,9.819002,10.255454,10.600433,10.451903,8.7400255,10.171823,8.814283,8.832856,8.930789,9.722885,9.7658615,8.76349,10.612478,10.976197,10.425045
1943-12-15,11.648683,11.968444,12.299336,12.679117,10.875886,12.321853,10.973248,11.953256,11.4379835,11.745544,11.990988,10.891777,12.342824,12.700596,12.669692
1944-01-15,13.341914,13.914478,13.702835,14.099134,12.431705,13.757995,13.059263,13.535237,13.805078,13.177173,13.356191,12.402341,13.693613,14.081683,14.59749
1944-02-15,14.313451,14.995303,14.74804,14.592732,13.428955,14.393962,14.03347,14.295231,15.445249,13.842195,14.117648,13.284043,14.133271,14.736915,15.712821
1944-03-15,14.578832,15.530953,15.045121,14.860486,13.812846,14.553633,14.304433,14.506311,15.749952,14.118213,14.180809,13.737289,13.958347,14.597744,15.843688
1944-04-15,13.916205,14.894903,14.437662,14.436583,13.271326,14.1421385,13.738574,13.889947,14.862112,13.764223,13.741079,13.206107,13.47357,13.881655,14.705208
1944-05-15,12.512208,13.341311,12.709515,12.660788,11.794988,12.6281,12.063349,12.348639,12.450227,12.3400545,12.215281,11.804919,12.051042,12.376722,12.302387
1944-06-15,9.998215,10.927963,10.230852,10.675827,9.262681,10.66176,10.093625,9.61264,9.769675,10.533374,10.287348,9.65947,10.2460375,10.302735,9.753222
1944-07-15,6.6952868,7.927078,8.2467575,8.433925,6.5982275,8.109599,7.812934,6.9058557,6.699751,8.765061,7.7397504,6.735558,8.311383,8.166195,7.55146
1944-08-15,4.85276,5.9746623,7.1406574,6.5902452,5.076192,6.0139246,5.8916874,4.6786485,4.8052187,6.749187,5.863291,4.901355,6.834875,6.75066,6.234977
1944-09-15,4.707902,6.1470466,7.087957,6.1997695,4.90323,5.4337535,5.731051,4.438306,4.3945417,6.437188,5.3670135,4.793496,6.450943,6.9016843,6.53792
1944-10-15,6.7202125,8.2948,8.715332,8.270122,6.629386,6.9560466,7.0534377,6.058814,6.2182736,8.439447,7.515505,6.9523063,8.441162,8.998534,8.174294
1944-11-15,9.4973955,10.419211,10.536051,10.390067,8.760633,10.169752,8.684711,8.944983,8.866705,10.3322,10.117131,9.531434,10.188848,10.707073,9.903632
1944-12-15,11.747292,12.397017,12.2751255,12.7151165,11.162994,12.303189,10.911434,12.115533,11.222273,12.319758,11.985906,11.353519,11.821013,12.942352,12.399859
1945-01-15,13.428174,13.956785,14.027399,14.03076,12.831082,13.974396,13.138243,13.802266,13.3145275,13.620033,13.552033,13.177374,13.302059,14.087377,14.082073
1945-02-15,14.301666,14.90018,15.280126,14.628292,13.507001,14.568712,14.336334,14.594283,14.925608,14.25129,14.102583,13.898549,14.015405,14.709252,15.111095
1945-03-15,14.440039,15.288335,15.883155,14.980672,14.067532,14.7444105,14.660507,14.914756,15.021666,14.511101,14.224856,14.000535,13.988976,14.834862,15.193458
1945-04-15,13.887664,14.701614,15.038448,14.522986,13.415103,14.32291,14.274493,14.228475,14.461207,14.11624,13.876836,13.502259,13.320039,14.046946,14.081893
1945-05-15,12.313719,13.038029,12.913071,12.820066,11.689863,12.653419,12.638694,12.447751,12.609167,12.494425,12.290239,11.973829,11.582302,12.391409,12.136275
1945-06-15,9.634074,10.665078,10.582338,10.503271,9.054809,10.696563,10.085508,9.827422,9.30606,10.308208,10.519901,9.70093,9.544761,10.594638,9.8305855
1945-07-15,6.7432137,7.62699,8.7045765,8.058836,6.339083,8.324067,7.5036693,7.433839,6.1401224,7.772039,8.243912,6.9659142,7.491615,8.666622,7.575951
1945-08-15,4.846375,5.243848,7.554894,6.501786,4.861612,6.1725883,5.4023466,5.7585063,4.25918,5.7672153,5.975598,5.3492393,6.024933,7.1615324,5.777471
1945-09-15,4.658731,5.5072875,7.5744257,6.0970564,4.7634068,5.61755,4.926304,5.4187436,3.972454,5.3788877,5.104745,5.3397923,5.866711,7.4940124,5.7147746
1945-10-15,6.3067374,7.0764523,9.082376,7.456123,6.3700895,7.768627,6.421648,7.5147686,5.99465,7.4696903,7.1760235,7.2098794,7.994386,9.512407,7.9941044
1945-11-15,9.411622,9.935068,10.678373,10.15317,8.717033,10.399637,8.629921,9.8377495,8.723008,10.091532,10.274709,9.342009,10.226572,11.489372,11.020868
1945-12-15,11.47919,12.090887,12.323305,12.201242,10.810142,12.131913,11.040256,12.418274,11.27658,12.176432,12.22908,11.162991,12.135323,13.121649,12.660181
1946-01-15,13.322902,13.912209,14.027515,13.610737,12.718794,13.832741,13.634229,13.843683,13.36456,13.558262,13.395676,12.75256,13.39016,14.141048,14.34606
1946-02-15,14.245948,14.916579,15.155331,14.058147,13.491894,14.684694,14.779943,14.423629,14.6670265,14.217063,13.9771,13.549544,14.02892,14.772585,15.426269
1946-03-15,14.711972,15.328126,15.6931,14.472251,13.678743,14.888166,15.217544,14.721301,14.900605,14.547811,14.304024,13.805183,13.980187,14.622318,15.484819
1946-04-15,14.339331,14.9056015,15.08386,14.11113,13.229168,14.555703,14.804318,13.624889,14.3516445,14.157074,13.935466,13.229892,12.933935,14.010037,14.300799
1946-05-15,13.114572,13.292625,13.436526,12.6371355,11.413413,12.8220415,13.018424,11.92993,12.394005,12.445782,12.291718,11.88512,11.263614,12.507702,12.254622
1946-06-15,10.655722,10.862651,11.375685,10.3993635,9.295539,10.687105,10.669017,9.164426,9.645086,9.86744,10.349649,9.442912,9.663195,10.60814,10.071558
1946-07-15,7.0654187,7.325739,9.023605,8.012359,6.398898,8.325828,8.05872,6.511367,6.3780165,7.1222463,7.7041245,6.454307,7.3762403,8.628829,7.715875
1946-08-15,4.97308,4.77886,7.814964,6.172486,4.661163,6.348395,5.943303,4.4714727,4.516564,5.390304,5.554822,4.7559576,5.6537647,7.10435,5.6457605
1946-09-15,4.8764563,5.059422,7.8800316,5.7926526,4.5805645,5.8115463,5.411567,4.744052,4.342993,4.8133097,5.29521,4.5352306,5.5285254,7.1934032,6.0415545
1946-10-15,6.898648,6.868434,9.519894,7.58152,6.304651,8.13437,6.482317,6.598019,6.100937,6.6840053,7.9641166,6.027592,7.657395,9.498094,8.335026
1946-11-15,9.840002,9.707661,10.874699,10.307196,8.7552805,10.441615,8.558612,9.084716,8.807476,9.306053,10.10961,8.377236,10.365431,11.048909,10.8289585
1946-12-15,12.037743,11.640405,12.581403,12.290344,10.718608,12.550277,11.332789,11.764183,11.526866,11.926088,11.917872,10.54835,12.196085,12.839714,13.15362
1947-01-15,13.73613,13.61881,14.304432,13.908921,12.786482,14.082346,14.04883,13.650345,13.920735,13.393448,13.638864,12.516881,13.149465,13.999433,14.598864
1947-02-15,14.521228,14.628589,15.428601,14.698619,13.405587,14.555049,14.9104595,14.350906,14.863165,13.944351,14.214587,13.253319,14.00951,14.703756,15.496196
1947-03-15,14.6585245,15.045174,15.7232685,14.881186,13.517767,14.7086525,14.920909,14.443782,15.219544,14.085153,14.400678,13.700309,14.044202,14.598849,15.656404
1947-04-15,14.2737055,14.69038,15.005333,14.574277,13.213503,14.44524,14.601329,14.020496,14.472766,13.708776,14.218474,13.070284,13.276895,14.288987,14.69247
1947-05-15,12.460246,13.127883,12.702702,12.959961,11.66173,12.66862,12.973973,12.24752,12.534561,12.250404,12.545839,11.527171,11.904315,12.778724,12.439514
1947-06-15,9.609451,10.5604,10.451681,10.756483,9.425566,10.43335,10.503926,9.582304,9.700034,10.591423,10.434052,8.963453,10.2725935,10.807394,10.014134
1947-07-15,6.5555644,7.5221334,8.508695,8.460104,6.9581256,8.1199465,7.8258314,7.0872135,6.168921,8.443275,8.029694,6.457722,7.9104633,8.754679,7.7512608
1947-08-15,4.893132,4.9847436,7.167947,6.8315196,5.3469963,6.5509357,5.68538,5.1076303,4.282071,6.1747956,5.8493752,4.832187,5.7064953,7.146146,5.581628
1947-09-15,4.6043115,5.288557,7.0293474,6.288326,5.1477823,6.2741103,5.2381754,5.0410447,3.91438,5.495096,5.3213377,4.5085444,5.395801,7.263396,5.6936746
1947-10-15,6.184983,7.7482853,8.739174,7.8922267,6.480456,8.11195,6.511412,6.614458,5.6417923,7.359815,7.7581234,5.9645414,8.068241,9.591253,7.915327
1947-11-15,8.949123,10.090258,10.572098,10.216634,8.989619,10.374347,8.6228,9.274359,8.756971,9.990647,10.352029,8.35126,10.339244,11.730862,10.5222025
1947-12-15,11.117059,12.243849,12.312156,12.431235,10.787081,12.123591,10.765894,11.710265,11.14985,12.320174,12.081525,10.0481825,12.195298,13.363156,12.967041
1948-01-15,12.925941,14.236695,14.085854,14.096599,12.324525,13.529227,13.245251,13.844681,13.780984,13.967962,13.845682,12.285752,13.461637,14.362062,14.86207
1948-02-15,13.9672785,15.344555,15.289412,14.827401,13.332415,14.291275,14.522419,14.7486105,15.090931,14.739704,14.37129,13.30191,13.966428,14.920411,16.095411
1948-03-15,14.397346,16.06069,15.819012,14.95093,13.505917,14.405488,14.980642,14.545245,15.103887,14.761918,14.5545225,13.607276,14.144322,14.880188,16.166298
1948-04-15,13.702971,15.578534,15.170937,14.504664,12.960366,13.957085,14.539005,13.73125,14.65618,14.304476,14.130287,12.933079,13.49836,14.325106,15.038392
1948-05-15,12.21377,14.050547,13.274338,12.52094,11.591128,12.645365,12.60409,12.102267,12.903027,12.669178,12.678886,11.457535,11.681605,12.787544,12.430852
1948-06-15,9.530544,11.566093,10.508914,10.557665,8.748673,10.851318,9.823218,9.263947,9.827399,10.547198,10.572564,9.132302,9.605961,10.8312645,9.823143
1948-07-15,6.3954535,8.196016,8.473644,8.130906,6.0681486,8.588761,7.5829325,6.546877,6.666604,8.278415,8.253962,6.1024003,7.4497957,8.796562,7.489595
1948-08-15,4.757181,5.7115517,7.405035,6.1218543,4.54317,6.537794,5.799112,4.4471107,4.860186,6.071535,6.351022,4.3531423,5.785896,7.00443,5.47522
1948-09-15,4.665502,6.11414,7.430302,5.844381,4.501539,6.3480926,5.2407856,4.077698,4.597651,5.1544924,5.6603093,4.2539496,5.4638247,6.9386487,5.51496
1948-10-15,6.5150495,8.761925,9.103682,7.861359,6.463595,8.658736,7.159716,5.5645065,6.2239046,7.659966,7.8608046,6.3093505,7.7320375,9.199138,7.3517194
1948-11-15,9.142834,10.671211,10.690371,9.96761,8.850288,10.81754,9.0605,8.712523,8.783268,10.503614,10.196416,8.912756,10.105544,11.069002,10.201823
1948-12-15,11.6897745,12.92502,12.535571,11.984989,10.835541,12.697107,10.912267,11.73628,11.591267,12.54195,11.978496,10.952549,12.388821,12.934281,12.800342
1949-01-15,13.469302,14.988616,14.197336,13.9525385,12.7507105,13.702466,13.195568,13.480719,14.13016,14.148983,13.311164,12.828406,13.7289505,14.082431,14.772325
1949-02-15,14.428377,15.817407,15.590647,14.924818,13.773054,14.469084,14.239234,14.405451,15.476103,14.607647,13.777561,13.750549,14.18557,14.522136,15.881409
1949-03-15,14.529373,16.196482,15.998429,15.233365,14.252826,14.585537,14.444825,14.370831,15.237019,14.645593,14.292372,13.813634,14.209537,14.305745,15.921006
1949-04-15,13.826362,15.544601,15.412953,14.890857,13.319739,14.159699,13.946923,13.619297,14.777125,14.439864,13.66749,13.1706295,13.37225,13.262645,14.6072035
1949-05-15,12.29544,14.052846,13.456881,13.180901,11.505811,12.523686,12.363431,11.749147,12.909546,12.889996,11.979944,11.759893,11.575587,11.872102,12.2138
1949-06-15,9.885266,11.120337,10.74434,11.186074,9.375615,10.815333,10.001223,9.263839,10.059867,10.438744,9.814453,9.273862,9.680266,10.088329,9.380444
1949-07-15,6.6670527,8.260735,8.679076,8.127896,6.634388,8.375291,7.626994,6.585029,6.825855,8.0105505,7.228287,6.5804787,7.5313406,8.118926,6.7084928
1949-08-15,4.8632503,6.041496,7.25935,5.8034635,4.9088974,6.178355,5.865547,4.622051,4.938038,6.2518563,5.099544,5.0275807,5.884774,6.625226,4.3820457
1949-09-15,4.8343296,6.382315,7.1165876,5.2014904,4.8850026,5.7600493,5.416072,4.2749786,4.755173,5.835198,4.886042,4.7905965,5.5094886,6.7768707,4.501711
1949-10-15,6.6082106,8.623571,9.036053,7.2020574,6.885737,7.486747,6.914066,5.663784,6.648279,7.9723988,7.1793313,6.4900017,7.9112425,8.674702,6.6201596
1949-11-15,9.495803,10.555731,10.785125,10.140406,9.044301,9.952998,8.651632,8.083522,9.230066,10.42912,9.804989,8.563753,10.44842,10.316434,9.608088
1949-12-15,11.569538,12.193917,12.621078,12.4793825,10.718181,12.129455,10.715289,10.784396,11.6970825,12.340737,11.819809,10.787501,12.478643,12.50865,12.5992565
1950-01-15,13.365223,14.301132,14.438947,14.009741,12.466456,13.654022,13.114507,12.725234,14.427612,13.9058895,13.444623,12.66371,13.59898,13.59924,14.343215
1950-02-15,14.464243,15.965969,15.480033,14.819603,13.623603,14.235107,14.3891,13.702613,16.258747,14.689287,14.131037,13.195715,14.191123,14.21113,15.160497
1950-03-15,14.785868,16.271307,15.858453,15.103892,14.1661215,14.642817,14.980874,13.914562,16.641449,14.866547,14.386175,13.5263,14.350773,14.321232,15.582676
1950-04-15,14.289378,15.957978,15.198278,14.799197,13.245072,14.183318,14.475941,13.401755,16.36618,14.547666,14.082539,12.830679,13.602069,13.333031,14.519134
1950-05-15,12.620568,14.118034,13.026381,13.226132,11.321873,12.622358,12.930608,11.818798,14.391633,13.169317,12.38608,11.592763,11.649427,11.814555,12.238826
1950-06-15,9.707917,11.189935,10.414692,11.071245,8.958138,10.750676,10.513723,9.111322,10.239098,10.920911,10.186534,9.228234,9.797364,10.250042,9.708745
1950-07-15,6.448978,8.146152,7.955331,8.44523,6.3205504,8.397615,7.9158483,6.414863,6.5094523,8.473305,7.8417406,6.9002886,7.744889,8.19451,7.1667237
1950-08-15,4.646434,5.6065736,6.521788,6.318764,4.9603224,6.2938814,6.1177945,4.595166,4.584886,6.464317,5.6478558,5.4296994,5.6582007,6.366818,5.132339
1950-09-15,4.561243,5.5642242,6.7147384,5.598861,4.857258,5.764937,5.931148,4.330363,4.3061557,6.387716,5.0710473,5.207219,5.6053333,6.4459205,5.2753677
1950-10-15,6.3997116,7.880037,8.399532,7.92321,6.4141493,7.5956807,7.417291,5.885537,6.227586,8.539309,6.7527833,6.7622232,8.778192,8.482756,7.081106
1950-11-15,9.137394,10.581996,10.642715,10.857822,8.182105,9.895638,9.020558,8.830912,8.746164,10.863499,10.077337,9.255448,10.793292,10.702721,10.0971985
1950-12-15,11.149284,12.441711,12.661835,12.848719,10.301363,11.839529,11.047507,11.38583,11.673331,12.597497,12.065353,11.048392,12.51598,12.477731,12.342287
1951-01-15,13.081852,14.484429,14.456536,13.864578,12.737648,13.144146,13.319151,12.855907,14.630412,13.788814,13.105875,12.517148,13.940419,13.486132,14.343629
